Variable:,tasmin
,Italy,Abruzzi,Basilicata,Calabria,Campania,Emilia-romagna,"Friuli-venezia Giulia",Lazio,Liguria,Lombardia,Marche,Molise,Piemonte,Puglia,Sardegna,Sicilia,Toscana,"Trentino-alto Adige",Umbria,"Valle D'aosta",Veneto
2006,9.83,10.44,12.82,14.29,14.24,9.75,7.74,13.90,11.90,8.16,9.16,12.83,7.54,12.12,13.96,16.24,12.08,3.53,11.61,3.40,10.40
2007,9.71,10.08,12.54,14.11,13.96,9.67,7.93,13.62,11.75,8.13,8.92,12.55,7.37,11.85,13.79,16.17,11.91,3.71,11.33,3.21,10.53
2008,10.01,10.53,12.82,14.26,14.29,10.10,8.02,14.00,12.02,8.33,9.48,12.90,7.64,12.19,13.91,16.34,12.30,3.78,11.85,3.45,10.79
2009,9.84,10.30,12.88,14.34,14.25,9.76,7.84,13.82,11.89,8.19,9.03,12.82,7.55,12.13,13.85,16.33,12.00,3.65,11.49,3.42,10.51
2010,10.11,10.64,13.15,14.55,14.57,10.05,8.01,14.14,12.04,8.38,9.45,13.21,7.70,12.50,14.08,16.54,12.32,3.87,11.84,3.57,10.65
2011,10.08,10.61,12.97,14.35,14.44,10.09,8.09,14.09,12.10,8.48,9.40,13.12,7.69,12.27,14.05,16.44,12.36,3.99,11.85,3.51,10.86
2012,10.00,10.48,13.00,14.34,14.39,10.02,7.93,13.94,12.22,8.44,9.30,13.07,7.88,12.29,14.03,16.31,12.28,3.73,11.71,3.71,10.55
2013,9.86,10.41,12.85,14.36,14.23,9.77,7.83,13.83,11.79,8.15,9.15,12.83,7.51,12.20,13.81,16.35,12.03,3.57,11.55,3.47,10.46
2014,10.00,10.45,12.80,14.28,14.28,10.00,8.06,13.97,12.13,8.43,9.20,12.89,7.83,12.14,14.09,16.42,12.26,3.85,11.66,3.76,10.74
2015,10.17,10.83,13.13,14.62,14.60,10.04,8.03,14.28,12.08,8.44,9.52,13.27,7.76,12.47,14.20,16.63,12.42,3.96,12.01,3.63,10.74
2016,10.16,10.62,13.24,14.53,14.49,10.15,8.20,14.14,12.23,8.60,9.45,13.04,7.96,12.37,14.19,16.58,12.40,4.05,11.91,3.79,10.78
2017,10.09,10.61,13.02,14.49,14.49,10.05,8.10,14.13,12.14,8.47,9.33,13.12,7.80,12.30,14.16,16.57,12.32,3.89,11.79,3.62,10.77
2018,10.09,10.65,12.97,14.41,14.42,10.07,7.98,14.15,12.22,8.42,9.45,13.04,7.87,12.35,14.14,16.49,12.43,3.80,11.89,3.79,10.69
2019,10.18,10.64,13.05,14.46,14.46,10.17,8.22,14.05,12.24,8.56,9.46,13.10,7.98,12.48,14.07,16.55,12.32,4.00,11.85,3.89,10.85
2020,10.45,10.99,13.28,14.78,14.70,10.38,8.51,14.37,12.41,8.86,9.76,13.31,8.14,12.66,14.35,16.75,12.59,4.38,12.14,4.04,11.16
2021,10.24,10.79,13.05,14.54,14.55,10.18,8.31,14.27,12.40,8.65,9.49,13.25,8.11,12.44,14.23,16.56,12.47,4.17,11.96,4.03,10.81
2022,10.44,11.00,13.38,14.80,14.81,10.41,8.33,14.42,12.52,8.79,9.77,13.44,8.21,12.74,14.45,16.82,12.63,4.22,12.15,4.15,11.05
2023,10.51,11.07,13.47,14.86,14.86,10.45,8.54,14.52,12.54,8.80,9.83,13.52,8.19,12.81,14.62,16.95,12.71,4.25,12.26,4.11,11.17
2024,10.45,10.98,13.37,14.82,14.79,10.41,8.54,14.41,12.55,8.85,9.72,13.41,8.24,12.71,14.35,16.75,12.62,4.35,12.14,4.05,11.06
2025,10.59,11.11,13.40,14.84,14.85,10.60,8.54,14.56,12.68,8.95,9.93,13.57,8.37,12.81,14.59,17.01,12.84,4.35,12.39,4.34,11.22
2026,10.57,11.13,13.48,14.92,14.91,10.54,8.50,14.57,12.64,8.99,9.82,13.64,8.32,12.88,14.52,16.98,12.81,4.42,12.30,4.24,11.22
2027,10.56,11.07,13.65,15.03,14.98,10.51,8.46,14.48,12.60,8.82,10.00,13.58,8.28,12.91,14.49,17.09,12.71,4.22,12.30,4.15,11.22
2028,10.74,11.16,13.61,15.16,15.02,10.73,8.76,14.61,12.78,9.17,9.97,13.65,8.40,12.92,14.73,17.08,12.95,4.69,12.38,4.21,11.51
2029,10.88,11.51,13.94,15.31,15.37,10.76,8.80,14.99,12.84,9.05,10.23,13.99,8.51,13.33,15.03,17.26,13.13,4.49,12.68,4.36,11.41
2030,10.58,11.10,13.62,14.92,14.96,10.52,8.59,14.59,12.45,8.91,9.85,13.54,8.24,13.02,14.45,16.98,12.80,4.35,12.30,4.20,11.21
2031,10.57,10.99,13.49,14.96,14.90,10.44,8.39,14.54,12.63,8.87,9.79,13.50,8.38,12.93,14.82,17.23,12.75,4.35,12.23,4.45,11.06
2032,10.92,11.50,13.95,15.38,15.30,10.95,8.79,14.92,12.95,9.22,10.35,13.92,8.59,13.24,14.71,17.30,13.26,4.61,12.75,4.47,11.53
2033,11.00,11.66,13.85,15.31,15.34,11.03,8.94,15.10,12.99,9.27,10.43,14.00,8.67,13.20,14.99,17.38,13.28,4.71,12.85,4.62,11.62
2034,10.76,11.29,13.73,15.23,15.10,10.74,8.60,14.75,12.74,9.02,10.09,13.70,8.38,13.09,14.74,17.28,13.01,4.61,12.53,4.30,11.37
2035,10.84,11.39,13.90,15.32,15.27,10.78,8.82,14.81,12.81,9.12,10.23,13.88,8.47,13.27,14.64,17.17,12.98,4.48,12.58,4.31,11.63
2036,11.05,11.73,13.98,15.46,15.46,11.10,8.96,15.18,13.00,9.30,10.51,14.11,8.60,13.25,15.09,17.46,13.32,4.83,12.94,4.36,11.51
2037,10.97,11.58,13.91,15.36,15.34,10.89,8.99,15.03,13.09,9.26,10.27,13.99,8.68,13.22,15.01,17.46,13.23,4.67,12.75,4.50,11.65
2038,11.03,11.74,13.97,15.33,15.47,10.96,8.98,15.04,13.08,9.36,10.41,14.13,8.76,13.34,15.11,17.34,13.22,4.76,12.81,4.61,11.63
2039,11.13,11.67,14.11,15.57,15.42,11.08,9.15,15.05,13.16,9.53,10.40,14.02,8.86,13.47,15.04,17.50,13.28,4.88,12.82,4.79,11.74
2040,11.12,11.57,14.05,15.49,15.42,11.03,9.21,15.07,13.07,9.48,10.36,14.03,8.77,13.37,15.11,17.55,13.32,5.03,12.81,4.69,11.89
2041,11.24,11.71,14.08,15.47,15.55,11.15,9.15,15.13,13.26,9.71,10.61,14.20,9.10,13.48,15.08,17.48,13.45,5.10,12.92,5.19,11.85
2042,11.25,11.86,14.16,15.65,15.54,11.20,9.29,15.20,13.28,9.56,10.64,14.19,8.94,13.59,15.12,17.56,13.44,4.97,12.98,4.83,11.93
2043,11.42,11.89,14.40,15.84,15.78,11.31,9.53,15.38,13.41,9.70,10.67,14.37,9.07,13.76,15.45,17.81,13.58,5.20,13.10,4.87,12.13
2044,11.49,12.05,14.42,15.79,15.83,11.47,9.65,15.53,13.40,9.77,10.83,14.45,9.04,13.78,15.36,17.86,13.69,5.29,13.23,4.95,12.28
2045,11.60,12.15,14.52,15.83,15.95,11.61,9.75,15.60,13.62,10.01,10.93,14.56,9.33,13.89,15.29,17.81,13.85,5.48,13.37,5.15,12.37
2046,11.42,11.92,14.24,15.68,15.73,11.54,9.48,15.36,13.59,9.83,10.78,14.38,9.29,13.58,15.21,17.69,13.65,5.35,13.16,5.13,11.99
2047,11.56,12.08,14.40,15.89,15.79,11.48,9.68,15.48,13.53,9.90,10.92,14.45,9.19,13.82,15.48,17.85,13.74,5.39,13.30,5.06,12.29
2048,11.61,12.11,14.62,15.99,15.95,11.55,9.73,15.55,13.58,9.98,10.95,14.57,9.25,13.97,15.36,17.90,13.83,5.51,13.35,5.15,12.23
2049,11.68,12.24,14.69,16.07,16.07,11.70,9.71,15.70,13.65,10.02,11.01,14.68,9.23,14.08,15.57,17.98,13.93,5.43,13.42,5.09,12.34
2050,11.72,12.37,14.87,16.23,16.21,11.64,9.56,15.70,13.60,9.98,11.03,14.77,9.33,14.20,15.77,18.24,13.82,5.32,13.41,5.14,12.22
2051,12.06,12.57,14.96,16.27,16.31,12.16,10.05,15.96,14.20,10.57,11.40,14.96,9.91,14.31,15.74,18.21,14.28,5.98,13.80,5.78,12.74
2052,12.10,12.71,15.10,16.44,16.54,12.09,10.21,16.14,14.13,10.39,11.41,15.15,9.74,14.45,15.97,18.31,14.28,5.96,13.83,5.60,12.79
2053,12.11,12.58,15.06,16.40,16.38,12.03,10.09,15.97,14.12,10.46,11.42,14.98,9.89,14.48,16.02,18.44,14.29,5.91,13.78,6.02,12.73
2054,12.18,12.66,15.13,16.56,16.56,12.10,10.22,16.07,14.13,10.53,11.41,15.20,9.89,14.49,16.05,18.59,14.30,6.02,13.83,5.82,12.90
2055,12.24,12.65,15.12,16.48,16.49,12.14,10.46,16.00,14.07,10.71,11.48,15.11,9.88,14.50,15.97,18.42,14.29,6.28,13.79,5.86,13.14
2056,12.29,12.87,15.16,16.59,16.59,12.23,10.49,16.27,14.15,10.67,11.64,15.26,9.93,14.53,16.15,18.52,14.46,6.13,13.97,6.02,13.14
2057,12.26,12.77,15.22,16.65,16.60,12.28,10.24,16.21,14.17,10.62,11.58,15.23,9.86,14.55,16.14,18.56,14.41,6.08,14.01,5.75,12.88
2058,12.33,12.88,15.23,16.67,16.62,12.27,10.41,16.16,14.26,10.63,11.68,15.29,9.99,14.63,16.30,18.64,14.44,6.21,13.98,5.87,13.13
2059,12.23,12.84,15.24,16.66,16.62,12.26,10.26,16.22,14.17,10.52,11.67,15.22,9.80,14.58,15.95,18.54,14.52,6.00,14.04,5.64,12.98
2060,12.33,12.90,15.24,16.55,16.65,12.33,10.31,16.28,14.25,10.66,11.69,15.34,9.99,14.60,16.20,18.59,14.50,6.27,14.08,5.87,13.07
2061,12.43,13.04,15.18,16.61,16.60,12.43,10.66,16.27,14.43,10.87,11.82,15.25,10.17,14.56,16.23,18.65,14.60,6.41,14.16,5.94,13.19
2062,12.60,13.07,15.49,16.72,16.81,12.63,10.65,16.44,14.78,11.17,11.92,15.50,10.46,14.87,16.27,18.70,14.79,6.58,14.29,6.24,13.20
2063,12.68,13.29,15.44,16.97,16.85,12.76,10.63,16.64,14.66,11.04,12.20,15.50,10.43,14.82,16.46,18.96,14.89,6.57,14.56,6.38,13.59
2064,12.66,13.32,15.63,16.96,17.05,12.53,10.72,16.71,14.54,10.97,11.96,15.82,10.26,15.11,16.48,18.95,14.79,6.32,14.35,6.12,13.52
2065,12.83,13.34,15.90,17.18,17.20,12.79,10.88,16.80,14.95,11.02,12.09,15.80,10.50,15.30,16.82,19.12,15.05,6.60,14.52,6.29,13.50
2066,12.89,13.43,15.79,17.04,17.15,12.87,11.02,16.79,14.98,11.25,12.20,15.83,10.68,15.25,16.81,18.96,15.12,6.78,14.62,6.55,13.61
2067,12.73,13.27,15.53,16.97,16.96,12.76,10.79,16.69,14.91,11.27,12.00,15.60,10.65,14.92,16.53,18.85,14.97,6.71,14.46,6.56,13.55
2068,13.07,13.66,16.13,17.43,17.40,13.08,11.07,16.99,15.11,11.19,12.70,16.11,10.78,15.46,16.86,19.32,15.19,6.71,14.99,6.33,13.97
2069,13.09,13.61,16.10,17.41,17.37,13.07,11.19,16.94,14.97,11.42,12.36,16.01,10.70,15.46,16.84,19.32,15.12,6.96,14.77,6.48,13.84
2070,13.34,13.97,16.25,17.50,17.57,13.29,11.50,17.22,15.31,11.68,12.79,16.34,11.02,15.76,17.15,19.42,15.46,7.11,15.13,6.86,14.20
2071,13.19,13.63,16.04,17.36,17.36,13.18,11.37,17.08,15.27,11.74,12.45,16.00,11.05,15.34,16.94,19.25,15.33,7.15,14.86,7.07,13.92
2072,13.24,13.80,16.15,17.45,17.52,13.19,11.25,17.17,15.29,11.56,12.62,16.15,10.94,15.57,17.21,19.52,15.45,6.98,15.01,6.82,13.91
2073,13.52,14.04,16.61,17.86,17.82,13.48,11.54,17.42,15.53,11.88,12.77,16.39,11.20,16.03,17.43,19.73,15.72,7.18,15.19,7.10,14.19
2074,13.26,13.74,16.25,17.57,17.56,13.25,11.22,17.09,15.21,11.60,12.59,16.16,10.95,15.59,17.08,19.54,15.35,7.31,14.96,6.81,13.83
2075,13.36,13.86,16.37,17.75,17.76,13.18,11.41,17.30,15.24,11.68,12.60,16.39,10.98,15.74,17.32,19.72,15.50,7.27,15.03,6.88,14.02
2076,13.53,14.10,16.50,17.89,17.77,13.43,11.64,17.46,15.45,11.83,12.91,16.35,11.21,15.86,17.36,19.80,15.63,7.37,15.28,7.12,14.22
2077,13.63,14.18,16.56,17.82,17.90,13.59,11.59,17.62,15.66,12.03,12.97,16.52,11.41,15.93,17.38,19.75,15.90,7.61,15.42,7.31,14.22
2078,13.59,14.27,16.45,17.74,17.82,13.58,11.60,17.43,15.48,11.98,13.07,16.59,11.27,15.90,17.32,19.69,15.67,7.44,15.32,7.17,14.32
2079,13.81,14.46,16.63,17.99,18.00,13.82,12.12,17.67,15.82,12.38,13.21,16.77,11.60,16.09,17.23,19.68,15.88,7.87,15.50,7.47,14.73
2080,13.95,14.60,16.73,17.96,17.95,14.10,12.12,17.66,15.88,12.41,13.63,16.64,11.60,16.11,17.42,19.90,16.12,8.05,15.76,7.48,14.73
2081,13.83,14.45,16.74,17.98,18.20,13.86,11.83,17.83,15.85,12.25,13.29,16.82,11.58,16.12,17.66,19.96,16.08,7.73,15.68,7.48,14.48
2082,14.10,14.52,16.97,18.14,18.23,14.13,12.32,17.81,16.07,12.58,13.53,16.87,11.81,16.36,17.78,20.23,16.21,8.17,15.72,7.65,15.07
2083,14.17,14.75,17.05,18.42,18.43,14.12,12.47,18.11,16.02,12.57,13.57,17.07,11.82,16.39,17.64,20.26,16.36,8.19,15.91,7.71,15.11
2084,14.06,14.74,17.39,18.50,18.49,14.00,12.03,17.95,15.77,12.26,13.55,17.04,11.45,16.62,17.80,20.36,16.17,7.72,15.79,7.37,14.75
2085,14.18,14.56,16.98,18.30,18.21,14.18,12.56,17.81,15.85,12.81,13.47,16.91,11.89,16.43,17.69,20.08,16.12,8.31,15.71,8.10,15.17
2086,14.16,14.57,16.97,18.24,18.27,14.09,12.32,17.91,15.93,12.72,13.60,16.87,11.88,16.43,17.74,20.31,16.25,8.18,15.88,8.05,14.98
2087,14.34,14.77,17.17,18.60,18.54,14.25,12.64,18.12,16.16,12.82,13.57,17.19,11.94,16.66,17.87,20.30,16.44,8.59,15.97,7.89,15.30
2088,14.58,15.17,17.74,18.87,18.95,14.53,12.57,18.50,16.36,12.84,13.93,17.63,12.17,17.12,18.43,20.80,16.72,8.28,16.32,8.10,15.41
2089,14.43,14.99,17.54,18.62,18.64,14.45,12.47,18.21,16.26,12.83,13.81,17.36,12.06,16.93,17.97,20.55,16.47,8.36,16.16,7.92,15.22
2090,14.36,14.99,17.31,18.57,18.56,14.33,12.55,18.08,16.29,12.77,13.83,17.21,12.07,16.67,17.84,20.44,16.29,8.34,15.97,8.04,15.21
2091,14.36,14.89,17.31,18.52,18.68,14.35,12.44,18.33,16.37,12.79,13.60,17.30,12.16,16.77,18.06,20.42,16.51,8.20,16.05,7.99,15.21
2092,14.55,15.16,17.59,19.09,18.89,14.41,12.55,18.48,16.33,12.85,13.96,17.53,12.16,17.01,18.21,20.82,16.67,8.30,16.29,7.99,15.25
2093,14.59,15.03,17.45,18.81,18.79,14.64,12.65,18.47,16.58,13.04,13.84,17.47,12.24,16.91,18.38,20.78,16.69,8.63,16.27,8.11,15.32
2094,14.86,15.30,17.53,18.69,18.69,15.00,13.26,18.52,16.96,13.53,14.30,17.31,12.78,16.97,18.23,20.62,16.92,9.07,16.70,8.62,15.90
2095,14.96,15.52,17.81,19.03,19.19,15.04,13.07,18.81,16.82,13.42,14.44,17.81,12.59,17.18,18.44,20.99,17.12,9.01,16.72,8.55,15.87
2096,14.95,15.33,17.81,18.98,19.05,15.08,13.21,18.73,17.10,13.39,14.33,17.65,12.75,17.22,18.52,20.93,17.22,8.90,16.66,8.65,15.89
2097,15.08,15.50,17.98,19.17,19.17,15.19,13.47,18.83,16.98,13.59,14.49,17.85,12.69,17.26,18.51,21.04,17.14,9.15,16.83,8.56,16.08
2098,15.19,15.69,17.97,19.18,19.23,15.39,13.47,18.93,17.24,13.65,14.59,17.95,12.87,17.52,18.62,21.09,17.34,9.21,16.86,8.77,16.18
2099,15.15,15.51,18.13,19.29,19.32,15.13,13.30,18.88,17.08,13.62,14.38,17.92,12.85,17.58,18.76,21.08,17.25,9.19,16.74,8.82,16.08
2100,15.31,15.83,18.16,19.31,19.43,15.30,13.43,19.08,17.20,13.81,14.62,18.25,13.03,17.72,18.76,21.34,17.39,9.34,17.01,9.00,16.06
